sampleID	sample_category	section	cruise_id	station_num_BODC	bottle_num_BODC	date	time	lat	lon	depth	ocean_category	replicate	depth_category
S0410	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877403	1156637	2011-06-21	00:03:00	-32.4885	-151.9995	102	south pacific	A	epipelagic
S0411	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877424	1156883	2011-06-21	13:10:00	-32.49567	-151.00067	15	south pacific	A	epipelagic
S0412	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877424	1156871	2011-06-21	13:10:00	-32.49567	-151.00067	30	south pacific	A	epipelagic
S0413	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877424	1156865	2011-06-21	13:10:00	-32.49567	-151.00067	50	south pacific	A	epipelagic
S0414	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877424	1156859	2011-06-21	13:10:00	-32.49567	-151.00067	76	south pacific	A	epipelagic
S0415	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222577	2011-05-26	22:16:59	-31.5988	178	15.2	south pacific	A	epipelagic
S0416	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222574	2011-05-26	22:16:59	-31.5988	178	30	south pacific	A	epipelagic
S0417	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222571	2011-05-26	22:16:59	-31.5988	178	51.2	south pacific	A	epipelagic
S0418	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222601	2011-05-26	22:16:59	-31.5988	178	74.1	south pacific	A	epipelagic
S0419	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222598	2011-05-26	22:16:59	-31.5988	178	99.8	south pacific	A	epipelagic
S0420	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223060	2011-05-28	11:09:40	-32.4995	-179.125	15.6	south pacific	A	epipelagic
S0421	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223054	2011-05-28	11:09:40	-32.4995	-179.125	29.5	south pacific	A	epipelagic
S0422	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223048	2011-05-28	11:09:40	-32.4995	-179.125	51.1	south pacific	A	epipelagic
S0423	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223090	2011-05-28	11:09:40	-32.4995	-179.125	74.7	south pacific	A	epipelagic
S0424	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223087	2011-05-28	11:09:40	-32.4995	-179.125	99.9	south pacific	A	epipelagic
S0425	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223069	2011-05-28	11:09:40	-32.4995	-179.125	1001.5	south pacific	A	mesopelagic
S0426	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153688	2011-06-10	22:48:00	-32.49667	-170.99533	16	south pacific	A	epipelagic
S0427	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153676	2011-06-10	22:48:00	-32.49667	-170.99533	32	south pacific	A	epipelagic
S0428	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153670	2011-06-10	22:48:00	-32.49667	-170.99533	52	south pacific	A	epipelagic
S0429	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153664	2011-06-10	22:48:00	-32.49667	-170.99533	75	south pacific	A	epipelagic
S0430	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153658	2011-06-10	22:48:00	-32.49667	-170.99533	103	south pacific	A	epipelagic
S0431	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153841	2011-06-11	08:25:00	-32.49367	-169.99517	16	south pacific	A	epipelagic
S0432	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153820	2011-06-11	08:25:00	-32.49367	-169.99517	32	south pacific	A	epipelagic
S0433	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153814	2011-06-11	08:25:00	-32.49367	-169.99517	51	south pacific	A	epipelagic
S0434	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153808	2011-06-11	08:25:00	-32.49367	-169.99517	75	south pacific	A	epipelagic
S0435	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153802	2011-06-11	08:25:00	-32.49367	-169.99517	103	south pacific	A	epipelagic
S0436	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153793	2011-06-11	08:25:00	-32.49367	-169.99517	203	south pacific	A	epipelagic
S0437	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153967	2011-06-11	14:02:00	-32.4875	-169.991	1012	south pacific	A	mesopelagic
S0438	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153916	2011-06-11	14:02:00	-32.4875	-169.991	4580	south pacific	A	abyssopelagic
S0439	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1154021	2011-06-12	07:26:00	-32.499	-169.00233	17	south pacific	A	epipelagic
S0440	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1154009	2011-06-12	07:26:00	-32.499	-169.00233	32	south pacific	A	epipelagic
S0441	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1154003	2011-06-12	07:26:00	-32.499	-169.00233	52	south pacific	A	epipelagic
S0442	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1153997	2011-06-12	07:26:00	-32.499	-169.00233	76	south pacific	A	epipelagic
S0443	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1153991	2011-06-12	07:26:00	-32.499	-169.00233	101	south pacific	A	epipelagic
S0444	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877039	1154183	2011-06-12	16:59:00	-32.495	-168.002	15	south pacific	A	epipelagic
S0445	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877039	1154156	2011-06-12	16:59:00	-32.495	-168.002	30	south pacific	A	epipelagic
S0446	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877039	1154147	2011-06-12	16:59:00	-32.495	-168.002	50	south pacific	A	epipelagic
S0447	geotraces	GA10	D357	761122	237617	2010-10-19	06:14:00	-34.62898	17.06995	6.1	south atlantic	A	epipelagic
S0448	geotraces	GA10	D357	761122	237616	2010-10-19	06:14:00	-34.62898	17.06995	21.1	south atlantic	A	epipelagic
S0449	geotraces	GA10	D357	761122	237615	2010-10-19	06:14:00	-34.62898	17.06995	31.2	south atlantic	A	epipelagic
S0450	geotraces	GA10	D357	761122	237614	2010-10-19	06:14:00	-34.62898	17.06995	40.8	south atlantic	A	epipelagic
S0451	geotraces	GA10	D357	761122	237613	2010-10-19	06:14:00	-34.62898	17.06995	51.4	south atlantic	A	epipelagic
S0452	geotraces	GA10	D357	761122	237607	2010-10-19	06:14:00	-34.62898	17.06995	60.9	south atlantic	A	epipelagic
S0453	geotraces	GA10	D357	761128	237665	2010-10-20	10:08:00	-35.36689	14.90645	6.4	south atlantic	A	epipelagic
S0454	geotraces	GA10	D357	761128	237663	2010-10-20	10:08:00	-35.36689	14.90645	21.3	south atlantic	A	epipelagic
S0455	geotraces	GA10	D357	761128	237662	2010-10-20	10:08:00	-35.36689	14.90645	51.1	south atlantic	A	epipelagic
S0456	geotraces	GA10	D357	761128	237656	2010-10-20	10:08:00	-35.36689	14.90645	61.4	south atlantic	A	epipelagic
S0457	geotraces	GA10	D357	761128	237655	2010-10-20	10:08:00	-35.36689	14.90645	81.5	south atlantic	A	epipelagic
S0458	geotraces	GA10	D357	761128	237654	2010-10-20	10:08:00	-35.36689	14.90645	101.9	south atlantic	A	epipelagic
S0459	geotraces	GA10	D357	761140	237705	2010-10-23	03:39:00	-36.4495	13.21958	10	south atlantic	A	epipelagic
S0460	geotraces	GA10	D357	761140	237702	2010-10-23	03:39:00	-36.4495	13.21958	21.1	south atlantic	A	epipelagic
S0461	geotraces	GA10	D357	761140	237700	2010-10-23	03:39:00	-36.4495	13.21958	50.2	south atlantic	A	epipelagic
S0462	geotraces	GA10	D357	761140	237698	2010-10-23	03:39:00	-36.4495	13.21958	59.8	south atlantic	A	epipelagic
S0463	geotraces	GA10	D357	761140	237697	2010-10-23	03:39:00	-36.4495	13.21958	81.5	south atlantic	A	epipelagic
S0464	geotraces	GA10	D357	761140	237693	2010-10-23	03:39:00	-36.4495	13.21958	101	south atlantic	A	epipelagic
S0465	geotraces	GA10	D357	761148	237500	2010-10-26	06:22:00	-38.42539	10.08884	6.5	south atlantic	A	epipelagic
S0466	geotraces	GA10	D357	761148	237498	2010-10-26	06:22:00	-38.42539	10.08884	21.4	south atlantic	A	epipelagic
S0467	geotraces	GA10	D357	761148	237497	2010-10-26	06:22:00	-38.42539	10.08884	42.2	south atlantic	A	epipelagic
S0468	geotraces	GA10	D357	761148	237496	2010-10-26	06:22:00	-38.42539	10.08884	52.1	south atlantic	A	epipelagic
S0469	geotraces	GA10	D357	761148	237494	2010-10-26	06:22:00	-38.42539	10.08884	62	south atlantic	A	epipelagic
S0470	geotraces	GA10	D357	761148	237491	2010-10-26	06:22:00	-38.42539	10.08884	101.9	south atlantic	A	epipelagic
S0471	geotraces	GA10	D357	761154	237547	2010-10-27	19:24:00	-40.06269	5.52721	6.3	south atlantic	A	epipelagic
S0472	geotraces	GA10	D357	761154	237545	2010-10-27	19:24:00	-40.06269	5.52721	21.6	south atlantic	A	epipelagic
S0473	geotraces	GA10	D357	761154	237538	2010-10-27	19:24:00	-40.06269	5.52721	51.2	south atlantic	A	epipelagic
S0474	geotraces	GA10	D357	761154	237537	2010-10-27	19:24:00	-40.06269	5.52721	66.3	south atlantic	A	epipelagic
S0475	geotraces	GA10	D357	761154	237535	2010-10-27	19:24:00	-40.06269	5.52721	81.4	south atlantic	A	epipelagic
S0476	geotraces	GA10	D357	761154	237533	2010-10-27	19:24:00	-40.06269	5.52721	101.9	south atlantic	A	epipelagic
S0477	geotraces	GA10	D357	761162	237745	2010-10-29	18:23:00	-40.01935	0.88755	6	south atlantic	A	epipelagic
S0478	geotraces	GA10	D357	761162	237743	2010-10-29	18:23:00	-40.01935	0.88755	21.4	south atlantic	A	epipelagic
S0479	geotraces	GA10	D357	761162	237741	2010-10-29	18:23:00	-40.01935	0.88755	50.9	south atlantic	A	epipelagic
S0480	geotraces	GA10	D357	761162	237739	2010-10-29	18:23:00	-40.01935	0.88755	61.4	south atlantic	A	epipelagic
S0481	geotraces	GA10	D357	761162	237737	2010-10-29	18:23:00	-40.01935	0.88755	76.2	south atlantic	A	epipelagic
S0482	geotraces	GA10	D357	761162	237733	2010-10-29	18:23:00	-40.01935	0.88755	101.9	south atlantic	A	epipelagic
S0483	geotraces	GA10	D357	761176	237841	2010-11-10	12:29:00	-34.89531	16.07692	6	south atlantic	A	epipelagic
S0484	geotraces	GA10	D357	761176	237839	2010-11-10	12:29:00	-34.89531	16.07692	21.2	south atlantic	A	epipelagic
S0485	geotraces	GA10	D357	761176	237837	2010-11-10	12:29:00	-34.89531	16.07692	41.3	south atlantic	A	epipelagic
S0486	geotraces	GA10	D357	761176	237830	2010-11-10	12:29:00	-34.89531	16.07692	60.9	south atlantic	A	epipelagic
S0487	geotraces	GA10	D357	761176	237829	2010-11-10	12:29:00	-34.89531	16.07692	71.6	south atlantic	A	epipelagic
S0488	geotraces	GA10	D357	761176	237826	2010-11-10	12:29:00	-34.89531	16.07692	101.1	south atlantic	A	epipelagic
S0489	geotraces	GA10	D357	761184	237889	2010-11-12	07:08:00	-36.48458	13.276	6.3	south atlantic	A	epipelagic
S0490	geotraces	GA10	D357	761184	237887	2010-11-12	07:08:00	-36.48458	13.276	21.1	south atlantic	A	epipelagic
S0491	geotraces	GA10	D357	761184	237886	2010-11-12	07:08:00	-36.48458	13.276	40.7	south atlantic	A	epipelagic
S0492	geotraces	GA10	D357	761184	237882	2010-11-12	07:08:00	-36.48458	13.276	61.5	south atlantic	A	epipelagic
S0493	geotraces	GA10	D357	761184	237881	2010-11-12	07:08:00	-36.48458	13.276	80.9	south atlantic	A	epipelagic
S0494	geotraces	GA10	D357	761184	237880	2010-11-12	07:08:00	-36.48458	13.276	100.9	south atlantic	A	epipelagic
S0495	geotraces	GA10	D357	761192	237937	2010-11-15	02:37:00	-39.25553	7.72506	6.1	south atlantic	A	epipelagic
S0496	geotraces	GA10	D357	761192	237936	2010-11-15	02:37:00	-39.25553	7.72506	21.4	south atlantic	A	epipelagic
S0497	geotraces	GA10	D357	761192	237934	2010-11-15	02:37:00	-39.25553	7.72506	51.2	south atlantic	A	epipelagic
S0498	geotraces	GA10	D357	761192	237933	2010-11-15	02:37:00	-39.25553	7.72506	71.3	south atlantic	A	epipelagic
S0499	geotraces	GA10	D357	761192	237932	2010-11-15	02:37:00	-39.25553	7.72506	91.5	south atlantic	A	epipelagic
S0500	geotraces	GA10	D357	761192	237930	2010-11-15	02:37:00	-39.25553	7.72506	121.1	south atlantic	A	epipelagic
